"Ensembl_ID"	"Gene_symbol"	"logFC"	"FDR"	"Comparison"	"LncBook.ID"	"Type"	"Conservation"	"miRNA"	"GWAS"	"nearest.PC"	"Top.correlated.gene"
"ENSG00000284669"	"ENSG00000284669"	-1.89910400267245	0.00509294199596039	"M2_vs_M1"	"HSALNG0025266"	"anti_sense"	"Q90"	"hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p"	"Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-"	"TTC21A"	"CCNY"
"ENSG00000281005"	"LINC00921"	1.79926774659118	4.99098901392541e-07	"M2_vs_M1"	"HSALNG0109143"	"sense"	"Not conserved"	"hsa-miR-3925-3p"	NA	NA	"CCNY"
"ENSG00000288919"	"ENSG00000288919"	-3.34643185058754	0.0176316997407423	"M2_vs_M1"	"HSALNG0126003"	"integenic"	"Q75"	"hsa-miR-1237-5p,hsa-miR-4492,hsa-miR-6803-3p"	"-"	"MED29"	"CBX1"
"ENSG00000260751"	"ENSG00000260751"	-1.97028262869858	0.0225364246145837	"M2_vs_M1"	"HSALNG0110262"	"sense"	"Not conserved"	"hsa-miR-619-5p"	NA	"UBFD1"	"GOSR1"
"ENSG00000216863"	"LY86-AS1"	2.58689652194775	8.45239117376651e-51	"M2_vs_M1"	"HSALNG0047825"	"integenic"	"Not conserved"	NA	NA	"F13A1"	"ALDH3A1"
"ENSG00000225342"	"LRRK2-DT"	-2.76152750889255	1.24071844086393e-09	"M2_vs_M1"	"HSALNG0090483"	"anti_sense"	"Q50"	NA	"Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-"	"SLC2A13"	"COL1A1"
"ENSG00000256508"	"MRGPRF-AS1"	3.33182547267908	5.55083148027901e-40	"M2_vs_M1"	"HSALNG0085291"	"anti_sense"	"Q50"	"hsa-miR-331-3p,hsa-miR-877-3p,hsa-miR-4505,hsa-miR-4710,hsa-miR-6735-3p,hsa-miR-6792-5p,hsa-miR-6803-5p,hsa-miR-6808-5p,hsa-miR-7108-3p"	"Reticulocyte count,Hair colour measurement,Mosquito bite reaction size measurement,-"	"TPCN2"	"VAT1"
"ENSG00000288954"	"ENSG00000288954"	-8.70536256843018	2.2286919704322e-22	"M2_vs_M1"	"HSALNG0089060"	"integenic"	"Not conserved"	"hsa-miR-211-3p"	"Blood protein measurement,-"	"CLEC4E"	"FNBP4"
"ENSG00000233077"	"LINC01271"	-2.31995012655248	1.71491806606071e-07	"M2_vs_M1"	"HSALNG0130754"	"integenic"	"Q50"	"hsa-miR-6875-3p"	"Thyroid stimulating hormone measurement,Monocyte count,-"	"PEDS1"	"FOXRED1"
"ENSG00000226091"	"LINC00937"	-4.86060779287854	7.39659533507969e-84	"M2_vs_M1"	"HSALNG0089057"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p"	"Viral load,-"	"FAM90A1"	"SLC6A12"
"ENSG00000251179"	"TMEM92-AS1"	-5.87400248100576	0.00042870126187758	"M2_vs_M1"	"HSALNG0117279"	"anti_sense"	"Not conserved"	"hsa-miR-762,hsa-miR-4505,hsa-miR-6813-5p"	NA	"COL1A1"	"CAND1"
"ENSG00000237372"	"ENSG00000237372"	-4.22846990552877	1.09906732769719e-30	"M2_vs_M1"	"HSALNG0072619"	"integenic"	"Not conserved"	NA	NA	"GADD45G"	"BTN3A3"
"ENSG00000233360"	"PDXP-DT"	-1.80704062894431	0.0252743688172684	"M2_vs_M1"	"HSALNG0135333"	"anti_sense"	"Q75"	"hsa-miR-6749-3p"	"-"	"LGALS2"	"TMEM14C"
"ENSG00000289365"	"ENSG00000289365"	-3.2467406754685	1.08919314915793e-06	"M2_vs_M1"	"HSALNG0139497"	"integenic"	"Q50"	NA	NA	"NXT2"	"GPLD1"
"ENSG00000205611"	"LINC01597"	-5.04555730206233	0.0274275810039997	"M2_vs_M1"	"HSALNG0129452"	"integenic"	"Not conserved"	"hsa-miR-4433a-3p"	"-"	"DEFB116"	"FIG4"
"ENSG00000289977"	"ENSG00000289977"	3.08996509175914	1.30996519670621e-06	"M2_vs_M1"	"HSALNG0114255"	"integenic"	"Not conserved"	NA	NA	"ACADVL"	"SLC16A10"
"ENSG00000260188"	"ENSG00000260188"	4.13355504894954	0.0004035817887883	"M2_vs_M1"	"HSALNG0052706"	"anti_sense"	"Q50"	"hsa-miR-2113,hsa-miR-874-3p,hsa-miR-1268b,hsa-miR-4456,hsa-miR-4778-3p,hsa-miR-6089"	"Hba1c measurement,Heel bone mineral density,Arachidonic acid measurement,Alpha peak frequency measurement; Electroencephalogram measurement; Alpha wave measurement,-"	"CDC40"	"ADGRG6"
"ENSG00000242516"	"LINC00960"	-2.72954313474799	3.17727280529714e-07	"M2_vs_M1"	"HSALNG0026938"	"anti_sense"	"Not conserved"	"hsa-miR-619-5p"	NA	"FRG2C"	"DUSP22"
"ENSG00000256746"	"MADD-AS1"	-1.9882398759045	1.70261539149889e-16	"M2_vs_M1"	"HSALNG0084043"	"intronic_antisense"	"Q75"	"hsa-miR-6747-3p"	NA	"ACP2"	"HMGCS1"
"ENSG00000276248"	"ENSG00000276248"	1.0673338316997	0.0421145295408299	"M2_vs_M1"	"HSALNG0099603"	"sense"	"Not conserved"	NA	NA	"TMCO3"	"NNT"
"ENSG00000234572"	"LINC01800"	3.81854003396463	8.08259332694941e-29	"M2_vs_M1"	"HSALNG0015493"	"integenic"	"Q50"	"hsa-miR-27a-5p,hsa-miR-200c-5p,hsa-miR-7113-3p"	"Cholesteryl ester 22:6 measurement,Ccl2 measurement,Visceral adipose tissue measurement,Dna methylation,Epithelial cell adhesion molecule measurement,Sex hormone-binding globulin measurement,Obstructive sleep apnea; Sleep apnea measurement,Protein measurement,Monocyte percentage of leukocytes,-"	"SERTAD2"	"FAF2"
"ENSG00000269553"	"ENSG00000269553"	2.80745406772181	3.2583710345285e-05	"M2_vs_M1"	"HSALNG0125598"	"intronic_sense"	"Not conserved"	NA	NA	"CD22"	"RNF130"
"ENSG00000259805"	"ENSG00000259805"	3.18844059128643	0.0295662143850954	"M2_vs_M1"	"HSALNG0107722"	"overlap_antisense,overlap_sense,anti_sense"	"Not conserved"	"hsa-miR-619-5p"	"Bmi-adjusted hip circumference,Coronary artery disease,Chronic obstructive pulmonary disease,Mucocutaneous lymph node syndrome,Intelligence,Glomerular filtration rate,Basophil count; Basophil percentage of leukocytes,-"	"RAMAC"	"LNPEP"
"ENSG00000284428"	"ENSG00000284428"	1.19365657095185	0.0394150465889616	"M2_vs_M1"	"HSALNG0125033"	"sense"	"Not conserved"	"hsa-miR-30b-3p,hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-632,hsa-miR-4318,hsa-miR-1268b,hsa-miR-4673,hsa-miR-4722-5p,hsa-miR-6075"	"Lysophosphatidylcholine 20:3 measurement,Hyperuricemia; Gout,Forced expiratory volume; Smoking status measurement,Pain measurement; Response to non-steroidal anti-inflammatory,-"	NA	"PCDH12"
"ENSG00000234389"	"ENSG00000234389"	-6.7796453497406	1.09447971295136e-06	"M2_vs_M1"	"HSALNG0017421"	"sense"	"Not conserved"	"hsa-miR-6811-3p"	NA	"IL18RAP"	"PPP2CA"
"ENSG00000233559"	"LINC00513"	1.7560091372479	0.00124475151666718	"M2_vs_M1"	"HSALNG0061393"	"integenic"	"Not conserved"	NA	"Parental genotype effect measurement; Vitamin d measurement"	"MKLN1"	"DPYSL3"
"ENSG00000255874"	"PRECSIT"	-1.37516203873967	0.00051437931224882	"M2_vs_M1"	"HSALNG0141617"	"integenic"	"Not conserved"	NA	"Sitting height ratio"	"ANKRD10"	"USP4"
"ENSG00000289053"	"ENSG00000289053"	-3.15228346730496	0.00021853793848942	"M2_vs_M1"	"HSALNG0056798"	"integenic"	"Q50"	NA	"Interleukin 18 measurement,Gestational age,Monocyte percentage of leukocytes,-"	"NFE2L3"	"GORASP1"
"ENSG00000214922"	"HLA-F-AS1"	-1.35426335316919	1.99496973292437e-05	"M2_vs_M1"	"HSALNG0049088"	"anti_sense"	"Not conserved"	"hsa-miR-575,hsa-miR-8485"	"Age at menopause,Cytokine measurement,Psoriatic arthritis,Bmi-adjusted waist-hip ratio; Hodgkins lymphoma, mixed cellularity,Lung carcinoma,Bmi-adjusted hip circumference,Self reported educational attainment; Cognitive function measurement,Urate measurement,-"	"ZFP57"	"ABCC5"
"ENSG00000233237"	"LINC00472"	-4.02372882791428	2.33531447159159e-16	"M2_vs_M1"	"HSALNG0051173"	"integenic"	"Q50"	NA	NA	"B3GAT2"	"OTOF"
"ENSG00000258441"	"LINC00641"	-1.47198414139642	3.24714387540348e-16	"M2_vs_M1"	"HSALNG0099873"	"integenic"	"Not conserved"	NA	"Bipolar disorder,-"	"HNRNPC"	"TANC1"
"ENSG00000254419"	"ENSG00000254419"	1.11629338411659	0.00806972430394186	"M2_vs_M1"	"HSALNG0131276"	"sense"	"Not conserved"	NA	NA	"NPEPL1"	"SLC30A3"
"ENSG00000290858"	"ENSG00000290858"	-6.3406347677366	7.35826638759284e-05	"M2_vs_M1"	"HSALNG0115677"	"integenic"	"Q90"	"hsa-miR-4478,hsa-miR-6089"	"Protein measurement,-"	"TEFM"	"GALNT3"
"ENSG00000255050"	"ENSG00000255050"	-2.13482525267979	0.0262958884406634	"M2_vs_M1"	"HSALNG0069297"	"anti_sense"	"Q50"	"hsa-miR-4505,hsa-miR-6744-3p"	"Interleukin 18 measurement"	"GSDMD"	"WIPF1"
"ENSG00000263069"	"RNF213-AS1"	-2.00799370700435	1.5425963767611e-16	"M2_vs_M1"	"HSALNG0119191"	"anti_sense"	"Q50"	NA	"-"	"NPTX1"	"PLEKHA3"
"ENSG00000289881"	"ENSG00000289881"	3.18853231795944	0.029549255559159	"M2_vs_M1"	"HSALNG0004816"	"integenic"	"Not conserved"	"hsa-miR-4534,hsa-miR-5047,hsa-miR-6830-5p"	"Survival time; Lung carcinoma,-"	"SSX2IP"	"PARD3B"
"ENSG00000287497"	"ENSG00000287497"	2.71926266181151	2.48910072966103e-06	"M2_vs_M1"	"HSALNG0047831"	"integenic"	"Q75"	"hsa-miR-151a-5p,hsa-miR-151b,hsa-miR-4710"	"Serum alanine aminotransferase measurement,Reticulocyte count; Reticulocyte measurement,Bmi-adjusted hip circumference,Mean reticulocyte volume; Mean corpuscular volume; Erythrocyte count,Mean corpuscular volume,Monocyte count,Pelvic organ prolapse,Bmi-adjusted waist-hip ratio; Bmi-adjusted hip circumference; Urate measurement,-"	"LY86"	"ALMS1"
"ENSG00000291158"	"LINC00869"	-2.18185424605477	5.79018750469201e-07	"M2_vs_M1"	"HSALNG0141914"	"integenic"	"Not conserved"	NA	NA	"PPIAL4C"	"S100PBP"
"ENSG00000291174"	"ENSG00000291174"	-1.76090811040732	0.00077232172184231	"M2_vs_M1"	NA	NA	NA	NA	NA	"FRMD8"	"TRIM62"
"ENSG00000290054"	"ENSG00000290054"	5.61529668638258	0.00038543943519189	"M2_vs_M1"	"HSALNG0031957"	"sense"	"Not conserved"	NA	NA	"PIGX"	"IVNS1ABP"
"ENSG00000274020"	"LINC01138"	-1.82293396235757	1.65609026039117e-08	"M2_vs_M1"	"HSALNG0006866"	"integenic"	"Not conserved"	NA	NA	"PPIAL4G"	"ADPRS"
"ENSG00000281103"	"TRG-AS1"	-1.31278713572453	6.90546256902651e-39	"M2_vs_M1"	"HSALNG0057335"	"integenic"	"Not conserved"	NA	NA	"STARD3NL"	"SLC2A1"
"ENSG00000270426"	"ENSG00000270426"	-1.00082114300966	0.00871308796545086	"M2_vs_M1"	"HSALNG0039018"	"sense"	"Q90"	NA	NA	"IRF2"	"IPO13"
"ENSG00000283633"	"ENSG00000283633"	1.37876984145457	2.71075836103395e-06	"M2_vs_M1"	"HSALNG0133812"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-6784-5p"	"-"	"IL17RA"	"BLZF1"
"ENSG00000257354"	"MIRLET7IHG"	-1.44875942816384	9.48847737971995e-12	"M2_vs_M1"	"HSALNG0091856"	"integenic"	"Q50"	"hsa-miR-4286"	"Waist circumference,-"	"MON2"	"PRRC2C"
"ENSG00000257514"	"ENSG00000257514"	3.53919545999196	0.00559964414350362	"M2_vs_M1"	"HSALNG0093518"	"anti_sense"	"Q50"	NA	"-"	"SYCP3"	"CASP8AP2"
"ENSG00000289725"	"ENSG00000289725"	3.24683216322545	0.00089567318379122	"M2_vs_M1"	"HSALNG0071598"	"integenic"	"Not conserved"	NA	NA	"ZNG1E"	"MED28"
"ENSG00000235381"	"ENSG00000235381"	1.30405433428831	0.015867100134896	"M2_vs_M1"	"HSALNG0054500"	"anti_sense,sense"	"Q90"	NA	"-"	"TFB1M"	"ECRG4"
"ENSG00000232485"	"RPL37A-DT"	1.44826976015037	2.61934940556457e-05	"M2_vs_M1"	"HSALNG0022128"	"anti_sense"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-4286"	"-"	"MARCHF4"	"ALDH6A1"
"ENSG00000271926"	"ENSG00000271926"	2.83123181305431	2.22339202250226e-09	"M2_vs_M1"	"HSALNG0042600"	"anti_sense"	"Q75"	"hsa-miR-4466,hsa-miR-3960"	"Serum urea measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Calcium measurement,Heel bone mineral density,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Monocyte count,Mean reticulocyte volume; Mean corpuscular volume; Serum albumin measurement,-"	"ZNF366"	"NRDE2"
"ENSG00000259590"	"LINC02244"	1.22701722337226	7.03153772485077e-39	"M2_vs_M1"	"HSALNG0108537"	"anti_sense"	"Q75"	NA	"-"	"TTC23"	"IDE"
"ENSG00000291049"	"FAM86B3P"	1.20488710098574	0.00016774846534884	"M2_vs_M1"	NA	NA	NA	NA	NA	"ZNF705B"	"EXOSC8"
"ENSG00000287265"	"ENSG00000287265"	-1.47429069903334	0.00118350501065631	"M2_vs_M1"	"HSALNG0047279"	"integenic"	"Not conserved"	NA	NA	"EXOC2"	"FAM53C"
"ENSG00000228022"	"HCG20"	-5.41473300598073	0.00980754026435509	"M2_vs_M1"	"HSALNG0049198"	"integenic"	"Not conserved"	NA	NA	"TUBB"	"ZFP30"
"ENSG00000253123"	"ENSG00000253123"	1.3602914779787	4.46499232552255e-53	"M2_vs_M1"	"HSALNG0064558"	"integenic"	"Q90"	"hsa-miR-4483,hsa-miR-6743-3p,hsa-miR-7150,hsa-miR-8485"	"-"	"BRF2"	"TMPO"
"ENSG00000290427"	"ENSG00000290427"	1.55572868176369	1.55298798232692e-21	"M2_vs_M1"	"HSALNG0123614"	"integenic"	"Not conserved"	NA	"Susceptibility to chronic sinus infection measurement"	"MBD3L2B"	"RDH10"
"ENSG00000237525"	"ENSG00000237525"	5.42985591641685	1.68773455737241e-23	"M2_vs_M1"	"HSALNG0022085"	"integenic"	"Q50"	NA	"-"	"ATIC"	"RDH10"
"ENSG00000274265"	"ENSG00000274265"	-2.85391981810014	0.00227106474019111	"M2_vs_M1"	"HSALNG0141909"	"integenic"	"Not conserved"	"hsa-miR-885-3p"	"-"	"PDE4DIP"	"SPOP"
"ENSG00000259673"	"IQCH-AS1"	1.23488679635014	2.31293832470515e-06	"M2_vs_M1"	"HSALNG0106756"	"anti_sense"	"Q90"	"hsa-miR-30b-3p,hsa-miR-615-5p,hsa-miR-4478,hsa-miR-6089,hsa-miR-6762-3p,hsa-miR-6849-3p,hsa-miR-6769b-3p,hsa-miR-7703"	"Serum gamma-glutamyl transferase measurement,Left ventricular diastolic function measurement,Bmi-adjusted hip circumference,Bmi-adjusted waist circumference,Waist-hip ratio,Bipolar disorder,Bone density,Body mass index,Age at menarche,Erythrocyte count,Body fat percentage,Neuroticism measurement,Response to peginterferon alfa-2a,Risk-taking behaviour,Insomnia measurement,-"	"AAGAB"	"PLBD1"
"ENSG00000266835"	"GAPLINC"	2.83668404664657	1.40880513335657e-44	"M2_vs_M1"	"HSALNG0119710"	"sense"	"Not conserved"	NA	"Pr interval,Citrulline measurement,-"	"TGIF1"	"PILRB"
"ENSG00000230107"	"ENSG00000230107"	-2.69499150759056	9.61084416810355e-08	"M2_vs_M1"	"HSALNG0135708"	"integenic"	"Q90"	"hsa-miR-3158-5p,hsa-miR-4650-5p,hsa-miR-4691-5p,hsa-miR-6089,hsa-miR-6132"	NA	"SERHL2"	"HNRNPA2B1"
"ENSG00000171889"	"MIR31HG"	2.54311347397123	0.00103631949841987	"M2_vs_M1"	"HSALNG0070362"	"anti_sense,sense"	"Q50"	"hsa-miR-4483,hsa-miR-6089,hsa-miR-7151-5p"	"Aging,High density lipoprotein cholesterol measurement,Coagulation factor v measurement,Susceptibility to shingles measurement,Thyroid preparation use measurement,Hypothyroidism,Autoimmune disease; Hypothyroidism; Thyroid preparation use measurement,Amblyopia,Macula measurement,Autoimmune thyroid disease,-"	"IFNE"	"WIPF3"
"ENSG00000273179"	"ENSG00000273179"	1.59682404166466	0.00748213061286555	"M2_vs_M1"	"HSALNG0032247"	"anti_sense"	"Not conserved"	"hsa-miR-23a-5p"	NA	"MAEA"	"GLIPR2"
"ENSG00000225434"	"LINC01504"	1.83126663624505	2.69186813685508e-24	"M2_vs_M1"	"HSALNG0071849"	"anti_sense"	"Q90"	"hsa-miR-619-5p,hsa-miR-4436a,hsa-miR-8485"	"Serum albumin measurement,Cognitive function measurement,-"	"GDA"	"CALD1"
"ENSG00000237638"	"LINC02245"	1.78164191487576	1.07162881448302e-22	"M2_vs_M1"	"HSALNG0015516"	"integenic"	"Not conserved"	NA	NA	"RAB1A"	"RBM19"
"ENSG00000237989"	"LINC01679"	-3.29097077865404	0.0065301252133083	"M2_vs_M1"	"HSALNG0133409"	"integenic"	"Not conserved"	"hsa-miR-6842-5p"	"Agents acting on the renin-angiotensin system use measurement,Diastolic blood pressure; Systolic blood pressure,Diastolic blood pressure,Phosphatidylcholine 38:2 measurement; Phosphatidylcholine 38:3 measurement,Bmi-adjusted waist circumference,Hair color,Systolic blood pressure,Blood pressure; Cardiovascular disease; Chronic obstructive pulmonary disease,Eye color,Cirrhosis of liver; Non-alcoholic fatty liver disease,High density lipoprotein cholesterol measurement; Metabolic syndrome,-"	"SIK1"	"RNF11"
"ENSG00000254054"	"ENSG00000254054"	6.09185540756954	1.37912133875701e-16	"M2_vs_M1"	"HSALNG0063689"	"anti_sense"	"Q50"	"hsa-miR-331-3p,hsa-miR-3194-3p,hsa-miR-4257,hsa-miR-2467-3p"	NA	"PCM1"	"SNAI1"
"ENSG00000223901"	"ENSG00000223901"	-2.55259993063852	2.14429951145587e-11	"M2_vs_M1"	"HSALNG0133720"	"anti_sense"	"Q50"	NA	"-"	"YBEY"	"NEURL2"
"ENSG00000288928"	"ENSG00000288928"	2.01411827210747	0.00342859222615398	"M2_vs_M1"	NA	NA	NA	NA	NA	"HIF1A"	"RIOK1"
"ENSG00000266709"	"ENSG00000266709"	-4.63790423154045	3.57293833198174e-37	"M2_vs_M1"	"HSALNG0114719"	"intronic_sense"	"Q50"	NA	NA	"HS3ST3B1"	"SYMPK"
"ENSG00000286504"	"ENSG00000286504"	-6.02389350068372	0.00044819007150915	"M2_vs_M1"	"HSALNG0089056"	"integenic"	"Not conserved"	NA	NA	"FAM90A1"	"GZF1"
"ENSG00000284543"	"LINC01226"	3.20643804084828	0.0387441109298234	"M2_vs_M1"	"HSALNG0002236"	"sense"	"Q75"	"hsa-miR-1231,hsa-miR-1207-5p,hsa-miR-4434"	"Intelligence,-"	"TINAGL1"	"TRAP1"
"ENSG00000291040"	"CD99P1"	2.92565411108636	6.23592488203697e-23	"M2_vs_M1"	"HSALNG0136380"	"integenic"	"Not conserved"	NA	"Adolescent idiopathic scoliosis"	"CD99"	"UXT"
"ENSG00000206337"	"HCP5"	-1.3269247270002	5.78326578168034e-69	"M2_vs_M1"	"HSALNG0049264"	"sense"	"Not conserved"	"hsa-miR-4257,hsa-miR-4492,hsa-miR-6769b-5p"	"Trichloroethylene-induced hypersensitivity,Hiv-1 infection,Female reproductive system disease,Blood protein measurement,Heel bone mineral density,Systemic lupus erythematosus,Mhc class i polypeptide-related sequence a measurement,Uveitis,Reticulocyte measurement,Hiv-1 infection; Mhc class i polypeptide-related sequence a measurement; Susceptibility to common cold measurement; Mean platelet volume,Cervical carcinoma,Body height; Bmi-adjusted hip circumference; Basophil percentage of leukocytes,Platelet component distribution width; Eosinophil percentage of leukocytes,Temporal arteritis; Blood protein measurement,Platelet count; Atopic asthma,Platelet-to-lymphocyte ratio; Bmi-adjusted hip circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Chronic hepatitis c virus infection,Psoriatic arthritis,Cervical intraepithelial neoplasia grade 2/3; Mhc class i polypeptide-related sequence a measurement; Bmi-adjusted hip circumference; Cervical carcinoma,Mosquito bite reaction size measurement; Aspirin use measurement; Calcium channel blocker use measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Bmi-adjusted hip circumference,Body weight,Neutrophil percentage of leukocytes,Response to antineoplastic agent,Beta-2 microglobulin measurement,Non-melanoma skin carcinoma,Bmi-adjusted hip circumference; Neutrophil count; Lymphocyte count,Neutrophil count,Bmi-adjusted waist-hip ratio; Red blood cell distribution width,Iritis,17-hydroxyprogesterone measurement,Blood protein measurement; Trefoil factor 3 measurement,Mhc class i polypeptide-related sequence a measurement; Hemoglobin measurement,Platelet-derived growth factor bb measurement,Autism spectrum disorder,Mean platelet volume,Platelet count,Age at diagnosis,Eosinophil count,Platelet aggregation; Prostate carcinoma,Uterine fibroid; Bmi-adjusted waist-hip ratio,Red blood cell distribution width,Keratinocyte carcinoma; Squamous cell carcinoma,Apolipoprotein b measurement,Intelligence,Lung carcinoma,Mhc class i polypeptide-related sequence a measurement; Blood protein measurement,Body height; Stromal cell-derived factor 1 alpha measurement,Granulocyte percentage of myeloid white cells,Susceptibility to mononucleosis measurement,Platelet component distribution width,Hiv-1 infection; Aids; Psoriasis; Drug-induced liver injury,Renal system measurement,Myositis,Polymyositis; Physical activity measurement; Bmi-adjusted waist-hip ratio; Myositis,Eosinophil count; Platelet count,Cytokine measurement; Herpes zoster,Thyroid peroxidase antibody measurement,Squamous cell lung carcinoma; Mmr-related febrile seizures; Bmi-adjusted waist circumference; Lung carcinoma; Eosinophil count,Appendicular lean mass,Glucose measurement,Platelet-to-lymphocyte ratio,Aging,Bmi-adjusted hip circumference; Mhc class i polypeptide-related sequence b measurement; Bmi-adjusted waist-hip ratio,Upper aerodigestive tract neoplasm; Bmi-adjusted hip circumference; Anilide use measurement; Lung carcinoma; Body weight,Parental longevity,Visual perception measurement,Carpal tunnel syndrome,Herpes zoster,Thyrotoxic periodic paralysis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Susceptibility to cold sores measurement; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Eosinophil percentage of leukocytes,Susceptibility to childhood ear infection measurement,Body height,Lymphocyte count; Basophil count; Myositis; Leukocyte count; Monocyte count,Serum alanine aminotransferase measurement,Bmi-adjusted waist-hip ratio; Mhc class i polypeptide-related sequence b measurement,Angina pectoris,Clinical treatment,Bmi-adjusted waist circumference; Autism spectrum disorder; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Parental genotype effect measurement; Birth weight,Body mass index; Visceral adipose tissue measurement,Response to drug; Drug-induced agranulocytosis,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Toxic epidermal necrolysis; Stevens-johnson syndrome,Eczema; Allergic rhinitis,Response to thioamide; Drug-induced agranulocytosis,Prion disease; Psychotic symptoms,Susceptibility to pneumonia measurement,Human papilloma virus infection; Oropharynx cancer,Bmi-adjusted waist circumference; Hypertension; Bmi-adjusted waist-hip ratio"	"MICB"	"LRRC61"
"ENSG00000285966"	"ENSG00000285966"	-3.31884293104217	4.35882620273087e-05	"M2_vs_M1"	"HSALNG0102615"	"integenic"	"Q50"	"hsa-miR-1268b,hsa-miR-4463,hsa-miR-4667-3p"	"-"	"IRF2BPL"	"HP1BP3"
"ENSG00000287809"	"ENSG00000287809"	2.79296501161241	0.00956282033142718	"M2_vs_M1"	"HSALNG0110117"	"anti_sense,sense"	"Not conserved"	NA	"Velopharyngeal dysfunction,Adolescent idiopathic scoliosis,Empathy measurement,Unipolar depression,Major depressive disorder; Unipolar depression,Balding measurement,Inflammatory biomarker measurement; Ykl40 measurement,Bipolar disorder; Unipolar depression; Disease recurrence,Thrombin activatable fibrinolysis inhibitor activation peptide measurement,-"	"METTL9"	"GNG11"
"ENSG00000282851"	"BISPR"	-1.10037479581147	2.97755153935183e-13	"M2_vs_M1"	"HSALNG0124521"	"sense"	"Not conserved"	"hsa-miR-6775-3p"	"Blood phosphate measurement,-"	"MVB12A"	"ZFP36"
"ENSG00000256967"	"ENSG00000256967"	-3.64772152800638	4.03810186899063e-12	"M2_vs_M1"	"HSALNG0088974"	"anti_sense"	"Q50"	"hsa-miR-146b-3p"	"-"	"RBP5"	"ADORA2A"
"ENSG00000231574"	"LINC02015"	-3.97729751799466	8.33858549405969e-09	"M2_vs_M1"	"HSALNG0030884"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-4433a-3p,hsa-miR-4456,hsa-miR-4508,hsa-miR-6749-5p,hsa-miR-6807-3p,hsa-miR-7703,hsa-miR-4433b-3p,hsa-miR-8485"	"Systemic lupus erythematosus,Hba1c measurement; Hemoglobin a1 measurement,Hallux valgus,Anxiety disorder,Reaction time measurement,Visual perception measurement,Alcohol drinking,Unipolar depression,Brain volume measurement,Cortical surface area measurement,Chin morphology measurement,Corneal topography,Central corneal thickness,Cortical thickness,Heel bone mineral density,Cortical surface area measurement; Neuroimaging measurement,White matter microstructure measurement,Body height,Calcium measurement,Lobe attachment,Neuropsychological test,Venous thromboembolism,Pathological myopia,Gut microbiome measurement,Adolescent idiopathic scoliosis,Abnormality of the urinary system; Response to radiation,Neuroimaging measurement; Brain measurement,Cortical surface area measurement; Neuroimaging measurement; Brain measurement,Ovarian serous carcinoma; Ovarian carcinoma; Progression free survival,Response to cranial radiation therapy; Body mass index,-"	"KCNMB2"	"ADORA2A"
"ENSG00000291097"	"HLA-L"	-1.6951657912565	1.78970858871772e-16	"M2_vs_M1"	"HSALNG0049134"	"integenic"	"Not conserved"	NA	NA	"TRIM39"	"APOL2"
"ENSG00000270607"	"NAV2-AS6"	-1.76176222083038	0.00040644574390214	"M2_vs_M1"	"HSALNG0083062"	"anti_sense"	"Q75"	NA	"-"	"DBX1"	"APOBEC3A"
"ENSG00000233384"	"CNIH3-AS2"	2.03613182565348	1.37531783346314e-10	"M2_vs_M1"	"HSALNG0010968"	"anti_sense"	"Q75"	"hsa-miR-4467,hsa-miR-3960,hsa-miR-7156-3p"	"-"	"WDR26"	"MKLN1"
"ENSG00000287494"	"ENSG00000287494"	1.34742587974395	0.00619903500986143	"M2_vs_M1"	"HSALNG0144545"	"anti_sense"	"Q50"	"hsa-miR-5787"	"Fev/fec ratio,Platelet component distribution width"	"PIF1"	"TTBK2"
"ENSG00000289127"	"ENSG00000289127"	4.81200722437847	6.35286888051976e-08	"M2_vs_M1"	"HSALNG0137342"	"integenic"	"Q90"	NA	NA	"MID1IP1"	"RHBDF2"
